fixture_id,team,formation,coach,players,isHome,rating,opponent,opponent_formation,opponent_coach,opponent_players,opponent_rating,season,date,venue,status,round,goals,pts,opponent_pts,result,last_performance,opponent_last_performance,pts_difference,last_against_performance,opponent_last_against_performance
657839,Al-Hilal Saudi FC,4-2-3-1,Rogério Micale,"[('Abdullah Al Maiouf', 'G'), ('Yasir Al-Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Al-Bulaihi', 'D'), ('S. Giovinco', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Nasser Al-Dawsari', 'M'), ('B. Gomis', 'F'), ('L. Vietto', 'M')]",0,6.85,Al-Ittihad FC,4-2-3-1,Fábio Carille,"[('Marcelo Grohe', 'G'), ('Omar Hawsawi', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('Abdulaziz Al Jebreen', 'M'), ('Garry Rodrigues', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'F')]",7.1,2020/2021,2021-04-09 20:50:00,King Abdulaziz Sports City Stadium,Match Finished,25,0.0,48,42,Defeat,7.12,6.79,6,6.99,6.81
657840,Al Baten,4-2-3-1,A. Veselinović,"[('Mazyad Al Enazi', 'G'), ('X. Schenk', 'D'), ('Omar Al Oudah', 'D'), ('Naif Almas', 'D'), ('Zakaria Al Sudani', 'M'), ('Y. El Jebli', 'M'), ('Daifallah Al Qarni', 'M'), ('Abdulmalek Al Shammary', 'D'), ('M. Rayhi', 'M'), ('Fábio Abreu', 'F'), ('Yousef Al Shammari', 'M')]",1,6.6,Al Shabab,4-1-4-1,Carlos Hernandez,"[('Zaid Al-Bawardi', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al Zoari', 'D'), ('I. Lichnovsky', 'D'), ('Hassan Tambakti', 'D'), ('É. Banega', 'M'), (""A. N'Diaye"", 'M'), ('O. Ighalo', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Fábio Martins', 'M')]",7.23,2020/2021,2021-04-10 18:55:00,Al-Batin FC Stadium,Match Finished,25,1.0,28,28,Defeat,6.23,6.77,0,6.69,7.01
657840,Al Shabab,4-1-4-1,Carlos Hernandez,"[('Zaid Al-Bawardi', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al Zoari', 'D'), ('I. Lichnovsky', 'D'), ('Hassan Tambakti', 'D'), ('É. Banega', 'M'), (""A. N'Diaye"", 'M'), ('O. Ighalo', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Fábio Martins', 'M')]",0,7.23,Al Baten,4-2-3-1,A. Veselinović,"[('Mazyad Al Enazi', 'G'), ('X. Schenk', 'D'), ('Omar Al Oudah', 'D'), ('Naif Almas', 'D'), ('Zakaria Al Sudani', 'M'), ('Y. El Jebli', 'M'), ('Daifallah Al Qarni', 'M'), ('Abdulmalek Al Shammary', 'D'), ('M. Rayhi', 'M'), ('Fábio Abreu', 'F'), ('Yousef Al Shammari', 'M')]",6.6,2020/2021,2021-04-10 18:55:00,Al-Batin FC Stadium,Match Finished,25,4.0,45,28,Win,6.77,6.23,17,7.01,6.69
657841,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Ahmed Al Kassar', 'G'), ('Raphael Silva', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('Waleed Al Ahmad', 'D'), ('Ali Majrashi', 'D'), ('R. Amalfitano', 'M'), ('A. Merkel', 'M'), ('H. Faik', 'M'), ('Júlio Tavares', 'F'), ('Khalid Al Kabi', 'M'), ('Guilherme', 'M')]",1,6.83,Al-Fateh,4-2-3-1,Y. Ferrera,"[('M. Koval', 'G'), ('Qassem Lajami', 'D'), ('Nawaf Boushal', 'D'), ('C. Cueva', 'M'), ('Tawfiq Buhumaid', 'D'), ('S. Bendebka', 'M'), ('M. Saadane', 'D'), ('Abbas Sadiq Alhassan', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M'), ('M. Batna', 'M')]",6.89,2020/2021,2021-04-10 18:55:00,Al Majma'ah Sports City Stadium,Match Finished,25,2.0,30,30,Defeat,6.86,6.97,0,6.83,6.76
657841,Al-Fateh,4-2-3-1,Y. Ferrera,"[('M. Koval', 'G'), ('Qassem Lajami', 'D'), ('Nawaf Boushal', 'D'), ('C. Cueva', 'M'), ('Tawfiq Buhumaid', 'D'), ('S. Bendebka', 'M'), ('M. Saadane', 'D'), ('Abbas Sadiq Alhassan', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M'), ('M. Batna', 'M')]",0,6.89,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Ahmed Al Kassar', 'G'), ('Raphael Silva', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('Waleed Al Ahmad', 'D'), ('Ali Majrashi', 'D'), ('R. Amalfitano', 'M'), ('A. Merkel', 'M'), ('H. Faik', 'M'), ('Júlio Tavares', 'F'), ('Khalid Al Kabi', 'M'), ('Guilherme', 'M')]",6.83,2020/2021,2021-04-10 18:55:00,Al Majma'ah Sports City Stadium,Match Finished,25,3.0,31,30,Win,6.97,6.86,1,6.76,6.83
657842,Al-Ettifaq,4-4-2,Khaled Al Atawi,"[(""R. M'Bolhi"", 'G'), ('Saeed Al Yami', None), ('Abdullah Khateeb', 'D'), ('Alhwsawi Sanousi', 'D'), ('Souza', 'M'), ('F. Kiss', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Ibrahim Mahnashi', 'M'), ('Saad Alselouli', 'D'), ('S. Doukara', 'F'), ('W. Azarou', 'F')]",1,6.69,Al-Qadisiyah FC,4-4-2,Y. Al Mannai,"[('Faisal Al Masrahi', 'G'), ('Rhys Williams', 'D'), ('Edson', 'M'), ('U. Vitas', 'D'), ('Ibrahim Al Shuayl', 'D'), ('D. Moreno', 'F'), ('Naif Hazazi', 'M'), ('Hassan Al-Amri', 'M'), ('S. Ohawuchi', 'M'), ('L. James', 'F'), ('Hamad Al Yami', None)]",7.26,2020/2021,2021-04-10 20:15:00,Prince Mohamed bin Fahd Stadium,Match Finished,25,1.0,35,35,Defeat,7.02,6.72,0,7.12,6.71
657842,Al-Qadisiyah FC,4-4-2,Y. Al Mannai,"[('Faisal Al Masrahi', 'G'), ('Rhys Williams', 'D'), ('Edson', 'M'), ('U. Vitas', 'D'), ('Ibrahim Al Shuayl', 'D'), ('D. Moreno', 'F'), ('Naif Hazazi', 'M'), ('Hassan Al-Amri', 'M'), ('S. Ohawuchi', 'M'), ('L. James', 'F'), ('Hamad Al Yami', None)]",0,7.26,Al-Ettifaq,4-4-2,Khaled Al Atawi,"[(""R. M'Bolhi"", 'G'), ('Saeed Al Yami', None), ('Abdullah Khateeb', 'D'), ('Alhwsawi Sanousi', 'D'), ('Souza', 'M'), ('F. Kiss', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Ibrahim Mahnashi', 'M'), ('Saad Alselouli', 'D'), ('S. Doukara', 'F'), ('W. Azarou', 'F')]",6.69,2020/2021,2021-04-10 20:15:00,Prince Mohamed bin Fahd Stadium,Match Finished,25,3.0,31,35,Win,6.72,7.02,-4,6.71,7.12
657843,Abha,4-3-3,A. Chebbi,"[(""A. M'Hamdi"", 'G'), ('Sari Amro', 'D'), ('Ahmad Al Hbeab', 'D'), ('Nader Abdullah Al Sharari', 'D'), ('K.  Aouadhi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Saleh Al Jamaan', 'F'), ('Riyadh Sharahili', 'M'), ('Fahad Bin Jumayah', 'D'), ('C. Strandberg', 'F'), ('B. Tatar', 'F')]",1,6.98,Al-Ain,4-2-3-1,Pablo Machín,"[('Amin Al Bukhari', 'G'), ('Hassan Muath Fallatah', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), (""P. N'Diaye"", 'M'), ('Omar Al Suhaymi', 'M'), ('Hassan Al-Harbi', 'D'), ('Hussain Halawani', 'M'), ('Getterson', 'F'), ('A. Moutari', 'M'), ('Mohammad Fouad', 'M')]",6.81,2020/2021,2021-04-15 21:50:00,Prince Sultan bin Abdulaziz Sports City Stadium,Match Finished,26,1.0,31,31,Win,7.2,6.42,0,6.89,6.67
657843,Al-Ain,4-2-3-1,Pablo Machín,"[('Amin Al Bukhari', 'G'), ('Hassan Muath Fallatah', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), (""P. N'Diaye"", 'M'), ('Omar Al Suhaymi', 'M'), ('Hassan Al-Harbi', 'D'), ('Hussain Halawani', 'M'), ('Getterson', 'F'), ('A. Moutari', 'M'), ('Mohammad Fouad', 'M')]",0,6.81,Abha,4-3-3,A. Chebbi,"[(""A. M'Hamdi"", 'G'), ('Sari Amro', 'D'), ('Ahmad Al Hbeab', 'D'), ('Nader Abdullah Al Sharari', 'D'), ('K.  Aouadhi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Saleh Al Jamaan', 'F'), ('Riyadh Sharahili', 'M'), ('Fahad Bin Jumayah', 'D'), ('C. Strandberg', 'F'), ('B. Tatar', 'F')]",6.98,2020/2021,2021-04-15 21:50:00,Prince Sultan bin Abdulaziz Sports City Stadium,Match Finished,26,0.0,20,31,Defeat,6.42,7.2,-11,6.67,6.89
657844,Al Taawon,4-2-3-1,Abdullah Assiri,"[('Cássio', 'G'), ('Ahmad Asiri', 'D'), ('Iago Santos', 'D'), ('Hassan Kadesh', 'D'), ('Mohammed Al-Ghamdi', 'D'), ('Sandro Manoel', 'M'), ('C. Amissi', 'M'), ('A. Romero', 'M'), ('Abdullah Al-Joui', 'M'), ('Sumayhan Al-Nabit', 'M'), ('L. Tawamba', 'F')]",1,7.06,Al-Ahli Jeddah,4-1-4-1,L. Reghecampf,"[('Mohammed Al Yami', 'G'), ('Mohammed Al Fatil', 'D'), ('Motaz Hawsawi', 'D'), ('Abdullah Tarmin', 'D'), ('Abdulbasit Hindi', 'D'), ('D. Fettouhi', 'M'), ('Salman Al Moasher', 'F'), ('Hussain Al Mogahwi', 'M'), ('Nouh Al Mousa', 'M'), ('Abdulrahman Ghareeb', 'M'), ('A. Mitriță', 'M')]",6.47,2020/2021,2021-05-07 21:50:00,King Abdullah bin Abdulaziz City,Match Finished,26,4.0,41,41,Win,7.18,6.73,0,7.39,6.55
657844,Al-Ahli Jeddah,4-1-4-1,L. Reghecampf,"[('Mohammed Al Yami', 'G'), ('Mohammed Al Fatil', 'D'), ('Motaz Hawsawi', 'D'), ('Abdullah Tarmin', 'D'), ('Abdulbasit Hindi', 'D'), ('D. Fettouhi', 'M'), ('Salman Al Moasher', 'F'), ('Hussain Al Mogahwi', 'M'), ('Nouh Al Mousa', 'M'), ('Abdulrahman Ghareeb', 'M'), ('A. Mitriță', 'M')]",0,6.47,Al Taawon,4-2-3-1,Abdullah Assiri,"[('Cássio', 'G'), ('Ahmad Asiri', 'D'), ('Iago Santos', 'D'), ('Hassan Kadesh', 'D'), ('Mohammed Al-Ghamdi', 'D'), ('Sandro Manoel', 'M'), ('C. Amissi', 'M'), ('A. Romero', 'M'), ('Abdullah Al-Joui', 'M'), ('Sumayhan Al-Nabit', 'M'), ('L. Tawamba', 'F')]",7.06,2020/2021,2021-05-07 21:50:00,King Abdullah bin Abdulaziz City,Match Finished,26,2.0,35,41,Defeat,6.73,7.18,-6,6.55,7.39
657845,Al-Qadisiyah FC,4-4-2,Y. Al Mannai,"[('Faisal Al Masrahi', 'G'), ('Rhys Williams', 'D'), ('U. Vitas', 'D'), ('Ibrahim Al Shuayl', 'D'), ('D. Moreno', 'F'), ('Naif Hazazi', 'M'), ('Hassan Al-Amri', 'M'), ('Hussain Hassan Alnattar', 'M'), ('S. Ohawuchi', 'M'), ('L. James', 'F'), ('Hamad Al Yami', None)]",1,6.75,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('Hussein Al Shuwaish', 'D'), ('N. Miletić', 'D'), ('Abdullah Al Fahad', 'D'), ('Khalid Al-Khathlan', 'D'), ('A. Djoum', 'M'), ('M. Marin', 'M'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('Abdullah Almogren', 'M'), ('K. El Berkaoui', 'F')]",7.07,2020/2021,2021-04-16 21:35:00,Prince Saud bin Jalawi Stadium,Match Finished,26,0.0,34,34,Defeat,7.26,6.7,0,6.79,6.62
657845,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('Hussein Al Shuwaish', 'D'), ('N. Miletić', 'D'), ('Abdullah Al Fahad', 'D'), ('Khalid Al-Khathlan', 'D'), ('A. Djoum', 'M'), ('M. Marin', 'M'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('Abdullah Almogren', 'M'), ('K. El Berkaoui', 'F')]",0,7.07,Al-Qadisiyah FC,4-4-2,Y. Al Mannai,"[('Faisal Al Masrahi', 'G'), ('Rhys Williams', 'D'), ('U. Vitas', 'D'), ('Ibrahim Al Shuayl', 'D'), ('D. Moreno', 'F'), ('Naif Hazazi', 'M'), ('Hassan Al-Amri', 'M'), ('Hussain Hassan Alnattar', 'M'), ('S. Ohawuchi', 'M'), ('L. James', 'F'), ('Hamad Al Yami', None)]",6.75,2020/2021,2021-04-16 21:35:00,Prince Saud bin Jalawi Stadium,Match Finished,26,1.0,32,34,Win,6.7,7.26,-2,6.62,6.79
657846,Al-Nassr,4-2-3-1,Mano Menezes,"[('Waleed Abdullah', 'G'), ('Maicon', 'D'), ('Sultan Al-Ghanam', 'D'), ('Ali Alawjami', 'D'), ('Abdulelah Al-Amri', 'D'), ('N. Amrabat', 'F'), ('Petros', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('Sami Al-Najei', 'M'), ('Abdullah Al khaibari', 'M'), ('Khalid Al Ghannam', 'M')]",1,6.82,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('Ali Majrashi', 'D'), ('R. Amalfitano', 'M'), ('A. Merkel', 'M'), ('H. Faik', 'M'), ('Júlio Tavares', 'F'), ('Guilherme', 'M'), ('Ismail Omar', 'M')]",6.51,2020/2021,2021-05-05 21:40:00,King Saud University Stadium,Match Finished,26,4.0,36,36,Win,6.74,6.83,0,6.75,6.68
657846,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('Ali Majrashi', 'D'), ('R. Amalfitano', 'M'), ('A. Merkel', 'M'), ('H. Faik', 'M'), ('Júlio Tavares', 'F'), ('Guilherme', 'M'), ('Ismail Omar', 'M')]",0,6.51,Al-Nassr,4-2-3-1,Mano Menezes,"[('Waleed Abdullah', 'G'), ('Maicon', 'D'), ('Sultan Al-Ghanam', 'D'), ('Ali Alawjami', 'D'), ('Abdulelah Al-Amri', 'D'), ('N. Amrabat', 'F'), ('Petros', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('Sami Al-Najei', 'M'), ('Abdullah Al khaibari', 'M'), ('Khalid Al Ghannam', 'M')]",6.82,2020/2021,2021-05-05 21:40:00,King Saud University Stadium,Match Finished,26,3.0,30,36,Defeat,6.83,6.74,-6,6.68,6.75
657847,Al-Ittihad FC,4-2-3-1,Fábio Carille,"[('Fawaz Al Qarni', 'G'), ('Ahmed Hegazi', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('Abdulaziz Al Jebreen', 'M'), ('Garry Rodrigues', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'F')]",1,7.01,Al Baten,4-2-3-1,A. Veselinović,"[('M. Campaña', 'G'), ('Renato Chaves', 'D'), ('Hassan Raghfawi', 'D'), ('Saad Al Khayri', 'M'), ('Omar Al Oudah', 'D'), ('Naif Almas', 'D'), ('Zakaria Al Sudani', 'M'), ('Y. El Jebli', 'M'), ('Daifallah Al Qarni', 'M'), ('M. Rayhi', 'M'), ('Fábio Abreu', 'F')]",6.96,2020/2021,2021-04-16 22:10:00,King Abdulaziz Sports City Stadium,Match Finished,26,0.0,45,45,Draw,7.1,6.6,0,6.81,6.8
657847,Al Baten,4-2-3-1,A. Veselinović,"[('M. Campaña', 'G'), ('Renato Chaves', 'D'), ('Hassan Raghfawi', 'D'), ('Saad Al Khayri', 'M'), ('Omar Al Oudah', 'D'), ('Naif Almas', 'D'), ('Zakaria Al Sudani', 'M'), ('Y. El Jebli', 'M'), ('Daifallah Al Qarni', 'M'), ('M. Rayhi', 'M'), ('Fábio Abreu', 'F')]",0,6.96,Al-Ittihad FC,4-2-3-1,Fábio Carille,"[('Fawaz Al Qarni', 'G'), ('Ahmed Hegazi', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('Abdulaziz Al Jebreen', 'M'), ('Garry Rodrigues', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'F')]",7.01,2020/2021,2021-04-16 22:10:00,King Abdulaziz Sports City Stadium,Match Finished,26,0.0,28,45,Draw,6.6,7.1,-17,6.8,6.81
657848,Al-Fateh,4-2-3-1,Y. Ferrera,"[('M. Koval', 'G'), ('Qassem Lajami', 'D'), ('Nawaf Boushal', 'D'), ('C. Cueva', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('S. Bendebka', 'M'), ('M. Saadane', 'D'), ('Hassan Al-Habib', 'M'), ('M. te Vrede', 'F'), ('M. Batna', 'M')]",1,7.15,Dhamk,4-2-3-1,K. Režić,"[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('F. Chafaï', 'D'), ('Abdullah Al Ammar', 'D'), ('Arif Al-Haydar', 'D'), ('D. Antolić', 'M'), ('Mohanad Al Najai', 'M'), ('Waleed Hizam Al Enezi', 'M'), ('E. Zelaya', 'F'), ('C. Budescu', 'M'), ('A. Pellegrino', 'M')]",6.86,2020/2021,2021-04-17 21:35:00,Prince Abdullah bin Jalawi Sports City Stadium,Match Finished,26,1.0,34,34,Draw,6.89,7.0,0,6.89,6.65
657848,Dhamk,4-2-3-1,K. Režić,"[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('F. Chafaï', 'D'), ('Abdullah Al Ammar', 'D'), ('Arif Al-Haydar', 'D'), ('D. Antolić', 'M'), ('Mohanad Al Najai', 'M'), ('Waleed Hizam Al Enezi', 'M'), ('E. Zelaya', 'F'), ('C. Budescu', 'M'), ('A. Pellegrino', 'M')]",0,6.86,Al-Fateh,4-2-3-1,Y. Ferrera,"[('M. Koval', 'G'), ('Qassem Lajami', 'D'), ('Nawaf Boushal', 'D'), ('C. Cueva', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('S. Bendebka', 'M'), ('M. Saadane', 'D'), ('Hassan Al-Habib', 'M'), ('M. te Vrede', 'F'), ('M. Batna', 'M')]",7.15,2020/2021,2021-04-17 21:35:00,Prince Abdullah bin Jalawi Sports City Stadium,Match Finished,26,1.0,27,34,Draw,7.0,6.89,-7,6.65,6.89
657849,Al Shabab,4-1-4-1,Carlos Hernandez,"[('Zaid Al-Bawardi', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al Zoari', 'D'), ('I. Lichnovsky', 'D'), ('Hassan Tambakti', 'D'), ('É. Banega', 'M'), (""A. N'Diaye"", 'M'), ('O. Ighalo', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Fábio Martins', 'M')]",1,6.27,Al-Hilal Saudi FC,4-2-3-1,José Morais,"[('Abdullah Al Maiouf', 'G'), ('Mohammed Jahfali', 'D'), ('Yasir Al-Shahrani', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Al-Bulaihi', 'D'), ('S. Giovinco', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Abdullah Otayf', 'M'), ('B. Gomis', 'F'), ('L. Vietto', 'M')]",7.2,2020/2021,2021-05-07 21:40:00,Al Shabab Club Stadium,Match Finished,26,1.0,48,48,Defeat,7.23,6.85,0,6.97,6.86
657849,Al-Hilal Saudi FC,4-2-3-1,José Morais,"[('Abdullah Al Maiouf', 'G'), ('Mohammed Jahfali', 'D'), ('Yasir Al-Shahrani', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Al-Bulaihi', 'D'), ('S. Giovinco', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Abdullah Otayf', 'M'), ('B. Gomis', 'F'), ('L. Vietto', 'M')]",0,7.2,Al Shabab,4-1-4-1,Carlos Hernandez,"[('Zaid Al-Bawardi', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al Zoari', 'D'), ('I. Lichnovsky', 'D'), ('Hassan Tambakti', 'D'), ('É. Banega', 'M'), (""A. N'Diaye"", 'M'), ('O. Ighalo', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Fábio Martins', 'M')]",6.27,2020/2021,2021-05-07 21:40:00,Al Shabab Club Stadium,Match Finished,26,5.0,48,48,Win,6.85,7.23,0,6.86,6.97
657850,Al Wehda Club,4-2-3-1,G. Donis,"[('Abdullah Al-Oaisher', 'G'), ('Pedro Henrique', 'D'), ('Abdullah Al Hafith', 'D'), ('Ali Al Zubaidi', 'D'), ('Hazazi Yahya', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Alaa Hejji', 'M'), ('Hussain Al Issa', 'M'), ('D. Petratos', 'M'), ('Y. Niakaté', 'F')]",1,6.77,Al-Ettifaq,4-1-4-1,Khaled Al Atawi,"[(""R. M'Bolhi"", 'G'), ('Fahad Zahim', 'D'), ('Saeed Al Yami', None), ('Abdullah Khateeb', 'D'), ('Alhwsawi Sanousi', 'D'), ('Souza', 'M'), ('F. Kiss', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('S. Doukara', 'M'), ('Mohammed Al-Kuwaykibi', 'M'), ('W. Azarou', 'F')]",7.16,2020/2021,2021-04-17 22:10:00,King Abdulaziz Sports City Stadium,Match Finished,26,0.0,27,27,Defeat,6.49,6.69,0,6.83,6.9
657850,Al-Ettifaq,4-1-4-1,Khaled Al Atawi,"[(""R. M'Bolhi"", 'G'), ('Fahad Zahim', 'D'), ('Saeed Al Yami', None), ('Abdullah Khateeb', 'D'), ('Alhwsawi Sanousi', 'D'), ('Souza', 'M'), ('F. Kiss', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('S. Doukara', 'M'), ('Mohammed Al-Kuwaykibi', 'M'), ('W. Azarou', 'F')]",0,7.16,Al Wehda Club,4-2-3-1,G. Donis,"[('Abdullah Al-Oaisher', 'G'), ('Pedro Henrique', 'D'), ('Abdullah Al Hafith', 'D'), ('Ali Al Zubaidi', 'D'), ('Hazazi Yahya', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Alaa Hejji', 'M'), ('Hussain Al Issa', 'M'), ('D. Petratos', 'M'), ('Y. Niakaté', 'F')]",6.77,2020/2021,2021-04-17 22:10:00,King Abdulaziz Sports City Stadium,Match Finished,26,1.0,35,27,Win,6.69,6.49,8,6.9,6.83
657851,Al-Ettifaq,4-1-4-1,Khaled Al Atawi,"[(""R. M'Bolhi"", 'G'), ('Fahad Zahim', 'D'), ('Saeed Al Yami', None), ('Abdullah Khateeb', 'D'), ('Alhwsawi Sanousi', 'D'), ('Souza', 'M'), ('F. Kiss', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('S. Doukara', 'M'), ('Mohammed Al-Kuwaykibi', 'M'), ('W. Azarou', 'F')]",1,6.94,Al Shabab,4-4-1-1,Carlos Hernandez,"[('Zaid Al-Bawardi', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al Zoari', 'D'), ('I. Lichnovsky', 'D'), (""A. N'Diaye"", 'M'), ('Fawaz Al Sagourq', 'D'), ('Hussain Al Monassar', 'M'), ('Turki Al-Ammar', 'F'), ('O. Ighalo', 'F'), ('Sebá', 'M'), ('Fábio Martins', 'M')]",6.98,2020/2021,2021-05-14 18:50:00,Prince Mohamed bin Fahd Stadium,Match Finished,27,4.0,38,38,Win,7.16,6.27,0,6.94,7.06
657851,Al Shabab,4-4-1-1,Carlos Hernandez,"[('Zaid Al-Bawardi', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al Zoari', 'D'), ('I. Lichnovsky', 'D'), (""A. N'Diaye"", 'M'), ('Fawaz Al Sagourq', 'D'), ('Hussain Al Monassar', 'M'), ('Turki Al-Ammar', 'F'), ('O. Ighalo', 'F'), ('Sebá', 'M'), ('Fábio Martins', 'M')]",0,6.98,Al-Ettifaq,4-1-4-1,Khaled Al Atawi,"[(""R. M'Bolhi"", 'G'), ('Fahad Zahim', 'D'), ('Saeed Al Yami', None), ('Abdullah Khateeb', 'D'), ('Alhwsawi Sanousi', 'D'), ('Souza', 'M'), ('F. Kiss', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('S. Doukara', 'M'), ('Mohammed Al-Kuwaykibi', 'M'), ('W. Azarou', 'F')]",6.94,2020/2021,2021-05-14 18:50:00,Prince Mohamed bin Fahd Stadium,Match Finished,27,3.0,48,38,Defeat,6.27,7.16,10,7.06,6.94
657852,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('Ali Majrashi', 'D'), ('R. Amalfitano', 'M'), ('H. Faik', 'M'), ('Khaled Al Samiri', None), ('Júlio Tavares', 'F'), ('Khalid Al Kabi', 'M'), ('Guilherme', 'M')]",1,7.05,Abha,4-3-3,A. Chebbi,"[(""A. M'Hamdi"", 'G'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Nader Abdullah Al Sharari', 'D'), ('K.  Aouadhi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Saleh Al Jamaan', 'F'), ('Fahad Bin Jumayah', 'D'), ('Saud Saad Bin Zaydan', 'M'), ('C. Strandberg', 'F'), ('B. Tatar', 'F')]",6.85,2020/2021,2021-05-14 19:15:00,Al Majma'ah Sports City Stadium,Match Finished,27,2.0,30,30,Win,6.51,6.98,0,6.82,7.1
657852,Abha,4-3-3,A. Chebbi,"[(""A. M'Hamdi"", 'G'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Nader Abdullah Al Sharari', 'D'), ('K.  Aouadhi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Saleh Al Jamaan', 'F'), ('Fahad Bin Jumayah', 'D'), ('Saud Saad Bin Zaydan', 'M'), ('C. Strandberg', 'F'), ('B. Tatar', 'F')]",0,6.85,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('Ali Majrashi', 'D'), ('R. Amalfitano', 'M'), ('H. Faik', 'M'), ('Khaled Al Samiri', None), ('Júlio Tavares', 'F'), ('Khalid Al Kabi', 'M'), ('Guilherme', 'M')]",7.05,2020/2021,2021-05-14 19:15:00,Al Majma'ah Sports City Stadium,Match Finished,27,1.0,34,30,Defeat,6.98,6.51,4,7.1,6.82
