,fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
221,151916,Al Shabab,Al-Hazm,2,0,Prince Faisal bin Fahd Stadium,"Damir Skomina, Slovenia",2019-04-20T18:55:00+03:00,2018/2019,M. Şumudică,D. Isăilă,4-2-3-1,3-4-3,"[('Mohammed Ahmed Awaji', 'G'), ('Mohammed Salem', None), ('Hassan Muath Fallatah', 'D'), ('D. Benlamri', 'D'), ('V. Găman', 'D'), ('M. Boussoufa', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Abdulmalek Al Shammary', 'M'), ('Sebá', 'F'), ('B. Trawally', 'F')]","[('M. Asselah', 'G'), ('Z. Tsiskaridze', 'D'), ('Alemão', 'D'), ('Abdulrahman Al Rio', 'D'), ('Saif Hussain', 'D'), ('Diogo Salomão', 'F'), ('Muralha', 'M'), ('Rodolfo', 'M'), ('Osama Al Khalaf', 'M'), ('J. Pajoy', 'M'), ('Mohammed Al Saiari', 'F')]",28,Match Finished,7.3,6.88
222,151917,Al-Fayha,Al-Faisaly FC,3,4,Prince Salman Bin Abdulaziz Sport City Stadium,"Viktor Kassai, Hungary",2019-04-20T20:30:00+03:00,2018/2019,N. Zekri,Péricles Chamusca,4-2-3-1,4-2-3-1,"[(""Amer Shafi'"", None), ('Gêgê', 'D'), ('Abdullah Kano', None), ('R. Bedoui', 'D'), ('Sami Al Khaibari', None), ('A. Tziolis', 'M'), ('N. Besara', 'F'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdulkarim Al Qahtani', 'M'), ('Muhammad Fallatah', 'M')]","[('Mustafa Malayekah', 'G'), ('A. Puljić', 'D'), ('Igor Rossi', 'D'), ('Rogerinho', 'M'), ('K. Hyland', 'M'), ('Awadh Khrees', 'M'), ('Luisinho', 'M'), ('Sultan Madash', 'M'), ('Husain Al Monassar', 'M'), ('Hamdan Al Shamrani', 'D'), ('D. Calderón', 'F')]",28,Match Finished,6.63,6.96
223,151918,Al-Hilal Saudi FC,Al Taawon,0,2,King Saud University Stadium,"Artur Soares Dias, Portugal",2019-04-29T19:00:00+03:00,2018/2019,Péricles Chamusca,Pedro Emanuel,4-2-3-1,4-2-3-1,"[('Abdullah Al Maiouf', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('M. Degenek', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'F')]","[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Hamdan Al Ruwaili', 'D'), ('Muteb Al Mufarrij', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Ryan Al Mousa', 'M'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",28,Match Finished,6.64,6.99
224,151919,Al-Raed,Al-Fayha,0,0,King Abdullah Sport City Stadium,"Svein Oddvar Moen, Norway",2019-05-11T22:30:00+03:00,2018/2019,B. Hasi,N. Zekri,4-2-3-1,5-3-2,"[('A. Doukha', 'G'), ('Khaled Al Ghamdi', 'D'), ('Hussein Al Shuwaish', 'D'), ('Mohammed Al Amri', None), ('Abdullah Al Shamekh', 'D'), ('Mohamed Atwa', 'D'), ('A. Hammoudan', 'M'), ('Kanu', 'M'), ('Daniel Amora', 'M'), ('I. Mboyo', 'F'), ('Saleh Al Shehri', None)]","[(""Amer Shafi'"", None), ('Gêgê', 'D'), ('Nawaf Al Sabhi', None), ('Abdullah Kano', None), ('A. Tziolis', 'M'), ('N. Besara', 'F'), ('Tawfiq Buhumaid', 'D'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Omar Al-Mazial', None), ('Muhammad Fallatah', 'M')]",29,Match Finished,7.11,6.93
225,151920,Al Baten,Ohod,0,1,Al-Batin Club Stadium,"Woosung Kim, South Korea",2019-05-11T22:30:00+03:00,2018/2019,M. Panait,A. Souayah,4-2-3-1,4-2-3-1,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Bandar Al Mutairi', 'D'), ('Baraka', 'M'), ('Z. Ounalli', 'F'), ('Jedaan Al Shemmari', 'M'), ('Mhana Al Enazi', 'D'), ('Abdulaziz Majrashi', 'M'), ('Jhonnattann', 'M'), ('Crysan', 'M'), ('Ramzi Solan', None)]","[('Khaled Sharahili', None), ('C. Medjani', 'M'), ('A. Belaïd', 'D'), ('A. Teikeu', 'D'), ('G. Abderrazzak', None), ('Majed Hazazi', 'D'), ('Tamer Haj Mohamad', 'M'), ('M. Fouzair', 'M'), ('Mohammed Majrashi', 'F'), ('Mohmad Atiah', 'M'), ('Mohameed Eldaw', 'M')]",29,Match Finished,6.74,7.05
226,151921,Al-Faisaly FC,Al-Ahli Jeddah,1,4,Prince Salman Bin Abdulaziz Sport City Stadium,"Turki Al Khudair,",2019-05-11T22:30:00+03:00,2018/2019,Al Humaidy Al Otaibi,Youssef Anbar,4-2-3-1,4-2-3-1,"[('Mustafa Malayekah', 'G'), ('A. Puljić', 'D'), ('Igor Rossi', 'D'), ('Rogerinho', 'M'), ('Fahad Al Ansari', 'M'), ('Omar Abdulaziz', 'M'), ('Awadh Khrees', 'M'), ('Luisinho', 'M'), ('Sultan Madash', 'M'), ('Hamdan Al Shamrani', 'D'), ('D. Calderón', 'F')]","[('Mohammed Al Owais', 'G'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'D'), ('Abdulbasit Hindi', None), ('N. Stanciu', 'M'), ('C. Baeza', 'M'), ('Abdulfattah Asiri', 'M'), ('Yousef Saad Al Harbi', 'F'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F')]",29,Match Finished,6.45,7.2
227,151922,Al-Hazm,Al-Nassr,0,3,Al Hazem Club Stadium,"Viktor Kassai, Hungary",2019-05-11T22:30:00+03:00,2018/2019,D. Isăilă,Rui Vitória,4-2-3-1,4-2-3-1,"[('M. Asselah', 'G'), ('Z. Tsiskaridze', 'D'), ('Alemão', 'D'), ('Abdulrahman Al Rio', 'D'), ('Khaled Al Barakah', 'D'), ('Diogo Salomão', 'F'), ('Muralha', 'M'), ('Rodolfo', 'M'), ('Masood Bekheet', 'D'), ('J. Pajoy', 'M'), ('Mohammed Al Saiari', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Bruno Uvini', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Giuliano', 'M'), ('Abdulaziz Al Jebreen', 'M'), ('Sultan Al Ghanam', 'D'), ('Abdulrahman Aldawsari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]",29,Match Finished,6.46,7.28
228,151923,Al-Ittihad FC,Al-Fateh,6,2,King Abdullah Sports City,"Anastasios Sidiropoulos, Greece",2019-05-11T22:30:00+03:00,2018/2019,J. Sierra,F. Al Jabal,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Ahmad Asiri', 'D'), ('Abdullah Al Ammar', 'D'), ('Yaseen Barnawi', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('S. Sanogo', 'M'), ('Garry Rodrigues', 'M'), ('A. Prijović', 'F')]","[('M. Koval', 'G'), ('Jumaan Al Dosari', 'D'), ('Yassen Hamza', 'D'), ('Ali Alawjami', None), ('Mohammed Alfehaid', 'M'), ('I. Chenihi', 'M'), ('N. Korzun', 'M'), ('Ali Al Hassan', 'M'), ('S. Jovanović', 'M'), ('João Pedro', 'F'), ('Ali Al Zaqan', 'M')]",29,Match Finished,7.11,6.29
229,151924,Al Shabab,Al Taawon,0,0,Prince Faisal bin Fahd Stadium,"Pavel Kralovec, Czech Republic",2019-05-11T22:30:00+03:00,2018/2019,M. Şumudică,Pedro Emanuel,5-3-2,4-4-2,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', None), ('Hassan Muath Fallatah', 'D'), ('D. Benlamri', 'D'), ('Fahad Zahim', 'D'), ('M. Boussoufa', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Abdulmalek Al Shammary', 'M'), ('Sebá', 'F'), ('B. Trawally', 'F')]","[('Cássio', None), ('Ricardo Machado', 'D'), ('Naif Mousa', 'D'), ('Muteb Al Mufarrij', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('Madallah Alolayan', 'D'), ('Héldon', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F'), ('Abdulfattah Mohamed Adam', None)]",29,Match Finished,6.99,6.91
230,151925,Al Wehda Club,Al-Qadisiyah FC,4,0,King Abdul Aziz Stadium,"Shukri Al Hanfosh, Saudi Arabia",2019-05-11T22:30:00+03:00,2018/2019,Mido,Bandar Basryh,4-2-3-1,4-3-2-1,"[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Z. Mebarakou', None), ('Abdulelah Al Amri', 'D'), ('Mohammed Al Qarni', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Abdulelah Al Malki', 'M'), ('I. Jebali', 'F'), ('Saleh Al Jamaan', 'F'), ('K. Kassongo', None)]","[('J. Duncan', 'G'), ('Adnan Falatah', None), ('Mohammed Al Khabrani', None), ('M. Belkhiter', 'D'), ('Abdulmuhsen Fallatah', 'D'), ('Élton', 'M'), ('Naif Hazazi', None), ('Mansour Al-Najar', 'M'), ('Sami Al Naji', 'M'), ('Jou Silva', 'M'), ('Bismark', 'M')]",29,Match Finished,7.32,6.26
231,151926,Al-Ettifaq,Al-Hilal Saudi FC,0,1,Prince Saud bin Jalawi Stadium,"Damir Skomina, Slovenia",2019-05-11T22:30:00+03:00,2018/2019,Hélder Cristóvão,Péricles Chamusca,4-4-2,4-2-3-1,"[('Mohammed Alhaeti', '-'), ('R. Arias', 'D'), ('Ahmad Al Hbeab', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Saeed Al Rubaie', 'D'), ('B. Alemán', 'M'), ('Hassan Al Habaib', 'M'), ('C. Guanca', 'F'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F'), ('Abdulrahman Al Obod', 'F')]","[('Abdullah Al Maiouf', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('M. Degenek', 'D'), ('Ali Albulayhi', 'D'), ('Abdulmalek Al Khaibri', 'M'), ('Carlos Eduardo', 'M'), ('Hattan Babhir', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]",29,Match Finished,6.66,7.12
232,151928,Al-Fateh,Al-Raed,0,4,Prince Abdullah bin Jalawi Stadium,"Pavel Kralovec, Czech Republic",2019-05-16T22:30:00+03:00,2018/2019,F. Al Jabal,B. Hasi,4-2-3-1,4-2-3-1,"[('Ali Al Mazidi', 'G'), ('M. Aguirregaray', 'D'), ('Jumaan Al Dosari', 'D'), ('Ali Alawjami', None), ('Mohammed Alfehaid', 'D'), ('I. Chenihi', 'M'), ('N. Korzun', 'M'), ('Mohammed Al Majhad', 'M'), ('Hamad Al Juhaim', 'F'), ('S. Jovanović', 'M'), ('Mansour Hamzi', 'M')]","[('A. Doukha', 'G'), ('Hussein Al Shuwaish', 'M'), ('H. Belkaroui', 'D'), ('Mohammed Al Amri', None), ('Muteb Al-Mutlaq', 'D'), ('Mohamed Atwa', 'D'), ('Kanu', 'M'), ('Daniel Amora', 'M'), ('Bader Al Sulaiteen', 'M'), ('I. Mboyo', 'F'), ('Saleh Al Shehri', None)]",30,Match Finished,6.36,7.31
233,151929,Al-Fayha,Al Wehda Club,5,2,Prince Salman Bin Abdulaziz Sport City Stadium,"Woosung Kim, South Korea",2019-05-16T22:30:00+03:00,2018/2019,N. Zekri,Mido,3-5-2,4-2-3-1,"[(""Amer Shafi'"", None), ('Gêgê', 'D'), ('Nawaf Al Sabhi', None), ('Sami Al Khaibari', None), ('A. Tziolis', 'M'), ('N. Besara', 'F'), ('Tawfiq Buhumaid', 'M'), ('D. Moreno', 'F'), ('Abdulrahman Al Barakah', 'M'), ('Omar Al-Mazial', None), ('Muhammad Fallatah', 'M')]","[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Z. Mebarakou', None), ('Abdulelah Al Amri', 'D'), ('Anselmo', 'M'), ('Mohammed Al Qarni', 'M'), ('Marcos Guilherme', 'M'), ('Fawaz Al Sagourq', 'D'), ('Ali Al-Nemer', 'M'), ('I. Jebali', 'M'), ('K. Kassongo', None)]",30,Match Finished,6.96,6.46
234,151930,Al-Hilal Saudi FC,Al Shabab,3,2,King Saud University Stadium,"Daniele Orsato, Italy",2019-05-16T22:30:00+03:00,2018/2019,Péricles Chamusca,M. Şumudică,4-2-3-1,3-4-1-2,"[('Abdullah Al Maiouf', 'G'), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('M. Degenek', 'D'), ('Mohammed Al Burayk', 'D'), ('Abdulmalek Al Khaibri', 'M'), ('Carlos Eduardo', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('Ahmed Al-Fiqi', None), ('B. Gomis', 'F')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', None), ('Hassan Muath Fallatah', 'M'), ('D. Benlamri', 'D'), ('V. Găman', 'D'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Abdulmalek Al Shammary', 'M'), ('C. Budescu', 'F'), ('Sebá', 'F'), ('Abdullah Alhamddan', 'F')]",30,Match Finished,6.94,6.65
235,151931,Al-Nassr,Al Baten,2,1,Prince Faisal bin Fahd Stadium,"Ovidiu Hategan, Romania",2019-05-16T22:30:00+03:00,2018/2019,Rui Vitória,M. Panait,4-2-3-1,5-3-2,"[('B. Jones', 'G'), ('Maicon', 'D'), ('Bruno Uvini', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Giuliano', 'M'), ('Abdulaziz Al Jebreen', 'M'), ('Sultan Al Ghanam', 'D'), ('Abdulrahman Aldawsari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]","[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Soltan Ghneman', 'D'), ('Anas Zabbani', 'D'), ('O. Malik', 'D'), ('Baraka', 'M'), ('Z. Ounalli', 'F'), ('Abdulaziz Majrashi', 'M'), ('Jhonnattann', 'F'), ('Yousef Al Shammari', None), ('Ramzi Solan', None)]",30,Match Finished,6.92,6.49
236,151932,Al-Qadisiyah FC,Al-Hazm,2,2,Prince Saud bin Jalawi Stadium,"Antonio Mateu, Spain",2019-05-16T22:30:00+03:00,2018/2019,Bandar Basryh,D. Isăilă,4-3-2-1,4-2-3-1,"[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('M. Belkhiter', 'D'), ('Hatim Belal', None), ('Élton', 'M'), ('Naif Hazazi', None), ('Mansour Al-Najar', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]","[('M. Asselah', 'G'), ('Z. Tsiskaridze', 'D'), ('Alemão', 'D'), ('Khaled Al Barakah', 'D'), ('Diogo Salomão', 'M'), ('Rodolfo', 'M'), ('Masood Bekheet', 'D'), ('Osama Al Khalaf', 'M'), ('J. Pajoy', 'M'), ('K. Igboananike', 'F'), ('Faris Al Alayaf', 'M')]",30,Match Finished,6.86,6.71
237,151933,Al Taawon,Al-Faisaly FC,2,1,King Abdullah Sport City Stadium,"Anastasios Sidiropoulos, Greece",2019-05-16T22:30:00+03:00,2018/2019,Pedro Emanuel,Al Humaidy Al Otaibi,4-2-3-1,4-2-3-1,"[('Hussain Shaian', 'G'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Muteb Al Mufarrij', 'D'), ('Jehad Al Hussain', 'M'), ('Nildo Petrolina', 'M'), ('Madallah Alolayan', 'D'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Aqeel Al Sahbi', 'D'), ('Wesam Al Swed', 'D'), ('Rogerinho', 'M'), ('Fahad Al Ansari', 'M'), ('K. Hyland', 'M'), ('Luisinho', 'M'), ('Yazeed Al Bakr', 'D'), ('Sultan Madash', 'M'), ('D. Calderón', 'F')]",30,Match Finished,6.9,6.71
238,151934,Ohod,Al-Ittihad FC,1,0,Prince Mohammed bin Abdul Aziz Stadium,"Matt Conger, New Zealand",2019-05-16T22:30:00+03:00,2018/2019,A. Souayah,J. Sierra,4-2-3-1,4-2-3-1,"[('Khaled Sharahili', None), ('C. Medjani', 'M'), ('A. Belaïd', 'D'), ('A. Teikeu', 'D'), ('G. Abderrazzak', None), ('Majed Hazazi', 'D'), ('Tamer Haj Mohamad', 'M'), ('M. Fouzair', 'M'), ('Mohammed Majrashi', 'F'), ('Mohmad Atiah', 'M'), ('Mohameed Eldaw', 'M')]","[('Fawaz Al Qarni', 'G'), ('Ahmad Asiri', 'D'), ('Yaseen Barnawi', 'D'), ('Awn Mutlaq Al Slaluli', None), ('Mohammed Reeman', 'D'), ('C. Villanueva', 'M'), ('Romarinho', 'M'), ('S. Sanogo', 'M'), ('Garry Rodrigues', 'M'), ('Jamal Ba Jandooh', 'M'), ('A. Prijović', 'F')]",30,Match Finished,7.02,6.87
239,151927,Al-Ahli Jeddah,Al-Ettifaq,5,0,King Abdullah Sports City,"Viktor Kassai, Hungary",2019-05-16T22:30:00+03:00,2018/2019,Youssef Anbar,Hélder Cristóvão,4-2-3-1,5-4-1,"[('Mohammed Al Owais', 'G'), ('Aderllan Santos', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'M'), ('Abdulbasit Hindi', None), ('Taisir Al Jassim', 'M'), ('Abdulfattah Asiri', 'M'), ('Yousef Saad Al Harbi', 'M'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F')]","[(""R. M'Bolhi"", 'G'), ('R. Arias', 'D'), ('Saleh Al Qumayzi', 'D'), ('Ahmad Al Hbeab', 'D'), ('Saeed Al Rubaie', 'D'), ('F. Kiss', 'M'), ('B. Alemán', 'M'), ('Hassan Al Habaib', 'M'), ('C. Guanca', 'F'), ('Mohammed Al Kuwaykibi', 'M'), ('Abdulrahman Al Obod', 'D')]",30,Match Finished,7.34,6.19
